DEBUG: General     , 1641825166203> LoggerManager.init                  > Initializing...
LOG  : General     , 1641825210173> Base.Bag_Tactical_Belt_Front: runspeedmodifier, 0.99
LOG  : General     , 1641825210174> Base.Bag_Tactical_Belt_Back: weightreduction, 95
LOG  : General     , 1641825210174> Base.Bag_Tactical_Belt_Back: weight, 0.25
LOG  : General     , 1641825210174> Base.Bag_Tactical_Belt_Back: runspeedmodifier, 0.99
LOG  : General     , 1641825210174> Base.Bag_Duty_Belt_Front: weightreduction, 95
LOG  : General     , 1641825210174> Base.Bag_Duty_Belt_Front: weight, 0.25
LOG  : General     , 1641825210174> Base.Bag_Duty_Belt_Front: runspeedmodifier, 0.99
LOG  : General     , 1641825210175> Base.Bag_Duty_Belt_Back: weightreduction, 95
LOG  : General     , 1641825210175> Base.Bag_Duty_Belt_Back: weight, 0.25
LOG  : General     , 1641825210175> Base.Bag_Duty_Belt_Back: runspeedmodifier, 0.99
LOG  : General     , 1641825210175> Base.Bag_D3M: runspeedmodifier, 0.99
LOG  : General     , 1641825210175> Base.Bag_D3M: weightreduction, 95
LOG  : General     , 1641825210175> Base.Bag_D3M: weight, 0.5
LOG  : General     , 1641825210176> Base.Bag_D3M_Loose: runspeedmodifier, 0.99
LOG  : General     , 1641825210176> Base.Bag_D3M_Loose: weightreduction, 95
LOG  : General     , 1641825210176> Base.Bag_D3M_Loose: weight, 0.5
LOG  : General     , 1641825210176> Base.Bag_Blackhawk: runspeedmodifier, 0.99
LOG  : General     , 1641825210176> Base.Bag_Blackhawk: weightreduction, 95
LOG  : General     , 1641825210176> Base.Bag_Blackhawk: weight, 0.5
LOG  : General     , 1641825210177> Base.Bag_Blackhawk_Loose: runspeedmodifier, 0.99
LOG  : General     , 1641825210177> Base.Bag_Blackhawk_Loose: weightreduction, 95
LOG  : General     , 1641825210177> Base.Bag_Blackhawk_Loose: weight, 0.5
LOG  : General     , 1641825210177> Base.Bag_Smersh_Vest: weightreduction, 95
LOG  : General     , 1641825210177> Base.Bag_Smersh_Vest: weight, 0.5
LOG  : General     , 1641825210177> Base.Bag_Smersh_Vest: runspeedmodifier, 0.99
LOG  : General     , 1641825210178> Base.Bag_Smersh_Vest_Loose: weightreduction, 95
LOG  : General     , 1641825210178> Base.Bag_Smersh_Vest_Loose: weight, 0.5
LOG  : General     , 1641825210178> Base.Bag_Smersh_Vest_Loose: runspeedmodifier, 0.99
LOG  : General     , 1641825210178> Base.Rucksack: weightreduction, 95
LOG  : General     , 1641825210178> Base.Rucksack: weight, 1
LOG  : General     , 1641825210179> Base.Rucksack: capacity, 35
LOG  : General     , 1641825210179> Base.Rucksack: runspeedmodifier, 0.99
LOG  : General     , 1641825210179> Base.ScrapLegPouchL: weightreduction, 95
LOG  : General     , 1641825210179> Base.ScrapLegPouchL: weight, 0.2
LOG  : General     , 1641825210179> Base.ScrapLegPouchR: weightreduction, 95
LOG  : General     , 1641825210179> Base.ScrapLegPouchR: weight, 0.2
LOG  : General     , 1641825210180> Base.Axe: icon, Axe
LOG  : General     , 1641825210180> Base.OldTire1: icon, TireOldStandard
LOG  : General     , 1641825210180> Base.NormalTire1: icon, TireAvgStandard
LOG  : General     , 1641825210180> Base.ModernTire1: icon, TireSupStandard
LOG  : General     , 1641825210181> Base.OldTire2: icon, TireOldHeavy
LOG  : General     , 1641825210181> Base.NormalTire2: icon, TireAvgHeavy
LOG  : General     , 1641825210181> Base.OldTire3: icon, TireOldSport
LOG  : General     , 1641825210181> Base.NormalTire3: icon, TireAvgSport
LOG  : General     , 1641825210181> Base.ModernTire3: icon, TireSupSport
LOG  : General     , 1641825210182> Base.OldBrake1: icon, CarBrakeOldStandard
LOG  : General     , 1641825210182> Base.NormalBrake1: icon, CarBrakeAvgStandard
LOG  : General     , 1641825210182> Base.ModernBrake1: icon, CarBrakeSupStandard
LOG  : General     , 1641825210182> Base.OldBrake2: icon, CarBrakeOldHeavy
LOG  : General     , 1641825210183> Base.NormalBrake2: icon, CarBrakeAvgHeavy
LOG  : General     , 1641825210183> Base.ModernBrake2: icon, CarBrakeSupHeavy
LOG  : General     , 1641825210183> Base.OldBrake3: icon, CarBrakeOldSport
LOG  : General     , 1641825210183> Base.NormalBrake3: icon, CarBrakeAvgSport
LOG  : General     , 1641825210183> Base.ModernBrake3: icon, CarBrakeSupSport
LOG  : General     , 1641825210184> Base.NormalSuspension1: icon, CarSuspensionAvgStandard
LOG  : General     , 1641825210184> Base.ModernSuspension1: icon, CarSuspensionSupStandard
LOG  : General     , 1641825210184> Base.NormalSuspension2: icon, CarSuspensionAvgHeavy
LOG  : General     , 1641825210184> Base.ModernSuspension2: icon, CarSuspensionSupHeavy
LOG  : General     , 1641825210184> Base.NormalSuspension3: icon, CarSuspensionAvgSport
LOG  : General     , 1641825210185> Base.ModernSuspension3: icon, CarSuspensionSupSport
LOG  : General     , 1641825210185> Base.SmallGasTank1: icon, CarGasTankOldStandard
LOG  : General     , 1641825210185> Base.NormalGasTank1: icon, CarGasTankAvgStandard
LOG  : General     , 1641825210185> Base.BigGasTank1: icon, CarGasTankSupStandard
LOG  : General     , 1641825210186> Base.SmallGasTank2: icon, CarGasTankOldHeavy
LOG  : General     , 1641825210186> Base.NormalGasTank2: icon, CarGasTankAvgHeavy
LOG  : General     , 1641825210186> Base.BigGasTank2: icon, CarGasTankSupHeavy
LOG  : General     , 1641825210186> Base.SmallGasTank3: icon, CarGasTankOldSport
LOG  : General     , 1641825210186> Base.NormalGasTank3: icon, CarGasTankAvgSport
LOG  : General     , 1641825210187> Base.BigGasTank3: icon, CarGasTankSupSport
LOG  : General     , 1641825210187> Base.CarBattery1: icon, CarBatteryStandard
LOG  : General     , 1641825210187> Base.CarBattery2: icon, CarBatteryHeavy
LOG  : General     , 1641825210187> Base.CarBattery3: icon, CarBatterySport
LOG  : General     , 1641825210187> Base.Windshield1: icon, WindShieldStandard
LOG  : General     , 1641825210188> Base.RearWindshield1: icon, RearWindShieldStandard
LOG  : General     , 1641825210188> Base.FrontWindow1: icon, FrontWindowStandard
LOG  : General     , 1641825210188> Base.RearWindow1: icon, RearWindowStandard
LOG  : General     , 1641825210188> Base.Windshield2: icon, WindShieldHeavy
LOG  : General     , 1641825210189> Base.RearWindshield2: icon, RearWindShieldHeavy
LOG  : General     , 1641825210189> Base.FrontWindow2: icon, FrontWindowHeavy
LOG  : General     , 1641825210189> Base.RearWindow2: icon, RearWindowHeavy
LOG  : General     , 1641825210189> Base.Windshield3: icon, WindShieldSport
LOG  : General     , 1641825210190> Base.RearWindshield3: icon, RearWindShieldSport
LOG  : General     , 1641825210190> Base.FrontWindow3: icon, FrontWindowSport
LOG  : General     , 1641825210190> Base.RearWindow3: icon, RearWindowSport
LOG  : General     , 1641825210190> Base.FrontCarDoor1: icon, FrontCarDoorStandard
LOG  : General     , 1641825210190> Base.RearCarDoor1: icon, RearCarDoorStandard
LOG  : General     , 1641825210191> Base.RearCarDoorDouble1: icon, RearCarDoorDoubleStandard
LOG  : General     , 1641825210191> Base.FrontCarDoor2: icon, FrontCarDoorHeavy
LOG  : General     , 1641825210191> Base.RearCarDoor2: icon, RearCarDoorHeavy
LOG  : General     , 1641825210191> Base.RearCarDoorDouble2: icon, RearCarDoorDoubleHeavy
LOG  : General     , 1641825210192> Base.FrontCarDoor3: icon, FrontCarDoorSport
LOG  : General     , 1641825210192> Base.RearCarDoor3: icon, RearCarDoorSport
LOG  : General     , 1641825210192> Base.RearCarDoorDouble3: icon, RearCarDoorDoubleSport
LOG  : General     , 1641825210192> Base.EngineDoor1: icon, EngineDoorStandard
LOG  : General     , 1641825210192> Base.EngineDoor2: icon, EngineDoorHeavy
LOG  : General     , 1641825210193> Base.EngineDoor3: icon, EngineDoorSport
LOG  : General     , 1641825210193> Base.TrunkDoor1: icon, TrunkDoorStandard
LOG  : General     , 1641825210193> Base.TrunkDoor2: icon, TrunkDoorHeavy
LOG  : General     , 1641825210193> Base.TrunkDoor3: icon, TrunkDoorSport
LOG  : General     , 1641825210194> Base.NormalCarSeat1: icon, CarSeatOldStandard
LOG  : General     , 1641825210194> Base.NormalCarSeat2: icon, CarSeatAvgStandard
LOG  : General     , 1641825210194> Base.NormalCarSeat3: icon, CarSeatSupStandard
LOG  : General     , 1641825210194> Base.OldCarMuffler1: icon, CarMufflerOldStandard
LOG  : General     , 1641825210194> Base.NormalCarMuffler1: icon, CarMufflerAvgStandard
LOG  : General     , 1641825210195> Base.ModernCarMuffler1: icon, CarMufflerSupStandard
LOG  : General     , 1641825210195> Base.OldCarMuffler2: icon, CarMufflerOldHeavy
LOG  : General     , 1641825210195> Base.NormalCarMuffler2: icon, CarMufflerAvgHeavy
LOG  : General     , 1641825210195> Base.ModernCarMuffler2: icon, CarMufflerSupHeavy
LOG  : General     , 1641825210195> Base.OldCarMuffler3: icon, CarMufflerOldSport
LOG  : General     , 1641825210195> Base.NormalCarMuffler3: icon, CarMufflerAvgSport
LOG  : General     , 1641825210196> Base.ModernCarMuffler3: icon, CarMufflerSupSport
LOG  : Lua         , 1641825210202> Loading: media/lua/shared/Sandbox/Apocalypse.lua
LOG  : General     , 1641825210254> ERROR: Missing translation "Interval of Days to Pass"
LOG  : General     , 1641825210255> ERROR: Missing translation "Number of days to pass before free point accumulation"
LOG  : General     , 1641825210255> ERROR: Missing translation "Number Of Free Trait Points To Add"
LOG  : General     , 1641825210255> ERROR: Missing translation "Show Hit Damage"
LOG  : General     , 1641825210256> ERROR: Missing translation "Show Range/Hit%"
LOG  : General     , 1641825210256> ERROR: Missing translation "Show Weapon Info"
LOG  : General     , 1641825210256> ERROR: Missing translation "Show Ammunition"
LOG  : General     , 1641825210257> ERROR: Missing translation "Movement Gauge"
LOG  : General     , 1641825210257> ERROR: Missing translation "Dynamic Recoil System"
LOG  : General     , 1641825210257> ERROR: Missing translation "Dynamic Range System"
LOG  : General     , 1641825210258> ERROR: Missing translation "Reset Sight Picture"
LOG  : General     , 1641825210258> ERROR: Missing translation "Firearm Jam Frequency"
LOG  : General     , 1641825210259> ERROR: Missing translation "Firearms Never Break"
LOG  : General     , 1641825210259> ERROR: Missing translation "Attachment Break on Melee"
LOG  : General     , 1641825210259> ERROR: Missing translation "Attachment Break on Fire"
LOG  : General     , 1641825210260> ERROR: Missing translation "Suppression Level"
LOG  : General     , 1641825210260> ERROR: Missing translation "Base Sound Level"
LOG  : General     , 1641825210261> ERROR: Missing translation "Launcher Range Multiplier"
LOG  : General     , 1641825210261> ERROR: Missing translation "Vehicle Penalty"
LOG  : General     , 1641825210262> ERROR: Missing translation "Debug Confirmation Level"
LOG  : General     , 1641825210262> ERROR: Missing translation "No Knock-Down (Experimental)"
LOG  : General     , 1641825210263> ERROR: Missing translation "Easy Targeting (Experimental)"
LOG  : General     , 1641825210263> ERROR: Missing translation "Type (Bow / Crossbow)"
LOG  : General     , 1641825210264> ERROR: Missing translation "Type (Flame Thrower)"
LOG  : General     , 1641825210264> ERROR: Missing translation "Type (Grenade Launcher)"
LOG  : General     , 1641825210264> ERROR: Missing translation "Type (Mini-Gun)"
LOG  : General     , 1641825210265> ERROR: Missing translation "Type (Light Machinegun)"
LOG  : General     , 1641825210265> ERROR: Missing translation "Type (Semi-Automatic)"
LOG  : General     , 1641825210266> ERROR: Missing translation "Type (Rifle Caliber Automatic)"
LOG  : General     , 1641825210266> ERROR: Missing translation "Type (Pistol Caliber Automatic)"
LOG  : General     , 1641825210267> ERROR: Missing translation "Type (Lever- Action)"
LOG  : General     , 1641825210267> ERROR: Missing translation "Type (Revolver)"
LOG  : General     , 1641825210269> ERROR: Missing translation "Type (Pump-Action)"
LOG  : General     , 1641825210269> ERROR: Missing translation "Type (Bolt-Action)"
LOG  : General     , 1641825210270> ERROR: Missing translation "Type (Break-Barrel / Single-Shot)"
LOG  : General     , 1641825210270> ERROR: Missing translation "Origin (UNITED STATES)"
LOG  : General     , 1641825210271> ERROR: Missing translation "Origin (SOVIET UNION)"
LOG  : General     , 1641825210271> ERROR: Missing translation "Origin (REPUBLIC OF KOREA)"
LOG  : General     , 1641825210272> ERROR: Missing translation "Origin (PACIFIC RIM)"
LOG  : General     , 1641825210272> ERROR: Missing translation "Origin (CZECH REPUBLIC)"
LOG  : General     , 1641825210272> ERROR: Missing translation "Origin (EUROPE)"
LOG  : General     , 1641825210273> ERROR: Missing translation "Origin (ISREAL)"
LOG  : General     , 1641825210273> ERROR: Missing translation "Origin (REST OF WORLD)"
LOG  : General     , 1641825210274> ERROR: Missing translation "Caliber (.50 BMG/MAG)"
LOG  : General     , 1641825210274> ERROR: Missing translation "Caliber (4g SHOT)"
LOG  : General     , 1641825210274> ERROR: Missing translation "Caliber (10g SHOT)"
LOG  : General     , 1641825210275> ERROR: Missing translation "Caliber (12g SHOT)"
LOG  : General     , 1641825210275> ERROR: Missing translation "Caliber (20g SHOT)"
LOG  : General     , 1641825210276> ERROR: Missing translation "Caliber (.30-06 SPG)"
LOG  : General     , 1641825210276> ERROR: Missing translation "Caliber (.308 Win)"
LOG  : General     , 1641825210277> ERROR: Missing translation "Caliber (7.62x54mm R)"
LOG  : General     , 1641825210277> ERROR: Missing translation "Caliber (5.45x39mm)"
LOG  : General     , 1641825210277> ERROR: Missing translation "Caliber (7.62x39mm)"
LOG  : General     , 1641825210278> ERROR: Missing translation "Caliber (5.56x45mm)"
LOG  : General     , 1641825210278> ERROR: Missing translation "Caliber (.223 REM)"
LOG  : General     , 1641825210279> ERROR: Missing translation "Caliber (.45 COLT / .410g)"
LOG  : General     , 1641825210279> ERROR: Missing translation "Caliber (.45-70 GOV)"
LOG  : General     , 1641825210279> ERROR: Missing translation "Caliber (.44 MAG)"
LOG  : General     , 1641825210280> ERROR: Missing translation "Caliber (.45 ACP)"
LOG  : General     , 1641825210280> ERROR: Missing translation "Caliber (.38  Spc /.357 MAG)"
LOG  : General     , 1641825210280> ERROR: Missing translation "Caliber (9x19mm LUG)"
LOG  : General     , 1641825210281> ERROR: Missing translation "Caliber (5.7x28mm)"
LOG  : General     , 1641825210281> ERROR: Missing translation "Caliber (.380 ACP)"
LOG  : General     , 1641825210282> ERROR: Missing translation "Caliber (.22 LR)"
LOG  : General     , 1641825210283> ERROR: Missing translation "Caliber (.177 BB)"
LOG  : General     , 1641825210283> ERROR: Missing translation "Random Gun-Cases & CCW Zombies"
LOG  : General     , 1641825210284> ERROR: Missing translation "Attachment (Suppressors)"
LOG  : General     , 1641825210284> ERROR: Missing translation "Attachment (Optics & Scopes)"
LOG  : General     , 1641825210284> ERROR: Missing translation "Attachment (Lights & Lasers)"
LOG  : General     , 1641825210285> ERROR: Missing translation "Attachment (ALL Other Parts)"
LOG  : General     , 1641825210285> ERROR: Missing translation "Ammunition (Canister)"
LOG  : General     , 1641825210286> ERROR: Missing translation "Ammunition (Box)"
LOG  : General     , 1641825210286> ERROR: Missing translation "Magazine (Standard)"
LOG  : General     , 1641825210287> ERROR: Missing translation "Magazine (Extended)"
LOG  : General     , 1641825210287> ERROR: Missing translation "Magazine (Drum)"
LOG  : General     , 1641825210288> ERROR: Missing translation "Poly Canister (Magazines)"
LOG  : General     , 1641825210288> ERROR: Missing translation "Melee Knife (Small)"
LOG  : General     , 1641825210289> ERROR: Missing translation "Melee Knife (Large)"
LOG  : General     , 1641825210290> ERROR: Missing translation "Melee Sword"
LOG  : General     , 1641825210290> ERROR: Missing translation "Melee Axe"
LOG  : General     , 1641825210290> ERROR: Missing translation "Melee Blunt"
LOG  : General     , 1641825210291> ERROR: Missing translation "Melee Spear"
LOG  : General     , 1641825210291> ERROR: Missing translation "Armor (Brita's Armor Pack & USMC Armory)"
LOG  : General     , 1641825210292> ERROR: Missing translation "Weapons Produced after 1992"
LOG  : General     , 1641825210292> ERROR: Missing translation "Police   items in CIV locations"
LOG  : General     , 1641825210292> ERROR: Missing translation "Military items in CIV locaions"
LOG  : General     , 1641825210293> ERROR: Missing translation "Civilian items in LEO locations"
LOG  : General     , 1641825210293> ERROR: Missing translation "Military items in LEO locations"
LOG  : General     , 1641825210294> ERROR: Missing translation "NON-Military items in MIL locations"
LOG  : General     , 1641825210294> ERROR: Missing translation "NON-Security items in SEC locations"
LOG  : General     , 1641825210294> ERROR: Missing translation "NON-Hunting items in HNT locations"
LOG  : General     , 1641825210295> ERROR: Missing translation "NON-Surplus items in SUR locations"
